,doc,page,min,max,year,pos,len,blocks_on_page,group
35909,Economics-1911-0,1,0.2049513,0.21631494,1911.0,center,0.011363640000000008,11,E3
35910,Economics-1911-0,1,0.23295455,0.24391234,1911.0,center,0.010957789999999995,11,E3
35911,Economics-1911-0,1,0.25852272,0.27272728,1911.0,center,0.014204560000000033,11,E3
35912,Economics-1911-0,1,0.27637988,0.34537336,1911.0,center,0.06899348,11,E3
35913,Economics-1911-0,1,0.35146105,0.45576298,1911.0,center,0.10430192999999999,11,E3
35914,Economics-1911-0,1,0.46103895,0.64001626,1911.0,center,0.17897731,11,E3
35915,Economics-1911-0,1,0.64610392,0.84699672,1911.0,center,0.20089279999999998,11,E3
35916,Economics-1911-0,1,0.84780842,0.88352275,1911.0,center,0.035714330000000016,11,E3
35917,Economics-1911-0,1,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,11,E3
35918,Economics-1911-0,2,0.10470779000000001,0.11444806,1911.0,top,0.009740269999999995,8,E3
35919,Economics-1911-0,2,0.10389609999999999,0.11566558,1911.0,top,0.011769480000000013,8,E3
35920,Economics-1911-0,2,0.13676947,0.23011364,1911.0,center,0.09334417,8,E3
35921,Economics-1911-0,2,0.23011364,0.30154222,1911.0,center,0.07142858000000002,8,E3
35922,Economics-1911-0,2,0.30478895,0.57508117,1911.0,center,0.27029222,8,E3
35923,Economics-1911-0,2,0.58116883,0.74472404,1911.0,center,0.16355521000000006,8,E3
35924,Economics-1911-0,2,0.7479707600000001,0.89163959,1911.0,center,0.14366882999999997,8,E3
35925,Economics-1911-0,2,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,8,E3
35926,Economics-1911-0,3,0.096185066,0.1148539,1911.0,top,0.018668833999999995,7,E3
35927,Economics-1911-0,3,0.13230519,0.29626623,1911.0,center,0.16396104000000003,7,E3
35928,Economics-1911-0,3,0.29951298,0.40584415,1911.0,center,0.10633117000000003,7,E3
35929,Economics-1911-0,3,0.41030845,0.6814123400000001,1911.0,center,0.27110389000000007,7,E3
35930,Economics-1911-0,3,0.68587661,0.70048702,1911.0,center,0.014610409999999963,7,E3
35931,Economics-1911-0,3,0.70454544,0.88555193,1911.0,center,0.18100649000000002,7,E3
35932,Economics-1911-0,3,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,7,E3
35933,Economics-1911-0,4,0.10430194,0.11444806,1911.0,top,0.010146120000000008,11,E3
35934,Economics-1911-0,4,0.10389609999999999,0.11525974,1911.0,top,0.011363640000000008,11,E3
35935,Economics-1911-0,4,0.13758117,0.17329545,1911.0,center,0.03571427999999999,11,E3
35936,Economics-1911-0,4,0.17451298,0.26379871,1911.0,center,0.08928572999999998,11,E3
35937,Economics-1911-0,4,0.26745129,0.46672079,1911.0,center,0.1992695,11,E3
35938,Economics-1911-0,4,0.46956169999999997,0.54099023,1911.0,center,0.07142853000000005,11,E3
35939,Economics-1911-0,4,0.54261363,0.66680193,1911.0,center,0.12418830000000003,11,E3
35940,Economics-1911-0,4,0.67045456,0.7439123400000001,1911.0,center,0.07345778000000003,11,E3
35941,Economics-1911-0,4,0.74512988,0.8555194700000001,1911.0,center,0.11038959000000004,11,E3
35942,Economics-1911-0,4,0.8555194700000001,0.89163959,1911.0,center,0.03612011999999998,11,E3
35943,Economics-1911-0,4,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,11,E3
35944,Economics-1911-0,5,0.09983766100000001,0.11810065,1911.0,top,0.018262988999999993,6,E3
35945,Economics-1911-0,5,0.13717532,0.17045455,1911.0,center,0.03327923000000002,6,E3
35946,Economics-1911-0,5,0.17410715000000002,0.20698053,1911.0,center,0.03287337999999998,6,E3
35947,Economics-1911-0,5,0.21022727,0.53977275,1911.0,center,0.32954548000000006,6,E3
35948,Economics-1911-0,5,0.5401786,0.8908278900000001,1911.0,center,0.3506492900000001,6,E3
35949,Economics-1911-0,5,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,6,E3
35950,Economics-1911-0,6,0.10064935,0.11079545,1911.0,top,0.010146100000000005,9,E3
35951,Economics-1911-0,6,0.10024351000000001,0.11160714000000001,1911.0,top,0.01136363,9,E3
35952,Economics-1911-0,6,0.13271104,0.18790585,1911.0,center,0.05519481000000001,9,E3
35953,Economics-1911-0,6,0.18912338,0.35389611,1911.0,center,0.16477272999999998,9,E3
35954,Economics-1911-0,6,0.35511363,0.53814936,1911.0,center,0.18303573,9,E3
35955,Economics-1911-0,6,0.5393669,0.68181819,1911.0,center,0.14245129,9,E3
35956,Economics-1911-0,6,0.68465906,0.7767857300000001,1911.0,center,0.09212667000000008,9,E3
35957,Economics-1911-0,6,0.77962661,0.88758117,1911.0,center,0.10795456000000003,9,E3
35958,Economics-1911-0,6,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,9,E3
35959,Economics-1911-0,7,0.10836039,0.125,1911.0,center,0.01663961,7,E3
35960,Economics-1911-0,7,0.10957792000000001,0.11891234,1911.0,top,0.009334419999999996,7,E3
35961,Economics-1911-0,7,0.14407468,0.48823053,1911.0,center,0.34415585,7,E3
35962,Economics-1911-0,7,0.49472404000000003,0.7495941500000001,1911.0,center,0.25487011000000004,7,E3
35963,Economics-1911-0,7,0.7901786,0.80235392,1911.0,center,0.0121753200000001,7,E3
35964,Economics-1911-0,7,0.75202924,0.87946427,1911.0,center,0.12743503,7,E3
35965,Economics-1911-0,7,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,7,E3
35966,Economics-1911-0,8,0.10267857,0.11241883,1911.0,top,0.00974026,7,E3
35967,Economics-1911-0,8,0.10227273,0.11282468,1911.0,top,0.01055194999999999,7,E3
35968,Economics-1911-0,8,0.13514611,0.17126623,1911.0,center,0.03612011999999998,7,E3
35969,Economics-1911-0,8,0.17329545,0.53896105,1911.0,center,0.36566560000000004,7,E3
35970,Economics-1911-0,8,0.54220778,0.7613636300000001,1911.0,center,0.21915585000000004,7,E3
35971,Economics-1911-0,8,0.76339287,0.8908278900000001,1911.0,center,0.12743502000000007,7,E3
35972,Economics-1911-0,8,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,7,E3
35973,Economics-1911-0,9,0.09943182,0.11688311,1911.0,top,0.017451289999999994,7,E3
35974,Economics-1911-0,9,0.13676947,0.16923702000000002,1911.0,center,0.03246755000000001,7,E3
35975,Economics-1911-0,9,0.1737013,0.31737012000000003,1911.0,center,0.14366882000000003,7,E3
35976,Economics-1911-0,9,0.32102272,0.50162339,1911.0,center,0.18060067000000002,7,E3
35977,Economics-1911-0,9,0.50568181,0.5726460800000001,1911.0,center,0.06696427000000005,7,E3
35978,Economics-1911-0,9,0.57954544,0.88920456,1911.0,center,0.30965912000000007,7,E3
35979,Economics-1911-0,9,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,7,E3
35980,Economics-1911-0,10,0.10470779000000001,0.11444806,1911.0,top,0.009740269999999995,8,E3
35981,Economics-1911-0,10,0.10430194,0.11566558,1911.0,top,0.011363640000000008,8,E3
35982,Economics-1911-0,10,0.13230519,0.44358766,1911.0,center,0.31128247,8,E3
35983,Economics-1911-0,10,0.44155845,0.5917207600000001,1911.0,center,0.15016231000000008,8,E3
35984,Economics-1911-0,10,0.59253246,0.73823053,1911.0,center,0.14569807,8,E3
35985,Economics-1911-0,10,0.73863637,0.86850649,1911.0,center,0.12987011999999998,8,E3
35986,Economics-1911-0,10,0.8729707600000001,0.88474023,1911.0,center,0.011769469999999949,8,E3
35987,Economics-1911-0,10,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,8,E3
35988,Economics-1911-0,11,0.09943182,0.11728896,1911.0,top,0.017857139999999994,6,E3
35989,Economics-1911-0,11,0.10146104,0.11241883,1911.0,top,0.010957789999999995,6,E3
35990,Economics-1911-0,11,0.13676947,0.18790585,1911.0,center,0.05113638000000001,6,E3
35991,Economics-1911-0,11,0.19155844,0.64772725,1911.0,center,0.45616881,6,E3
35992,Economics-1911-0,11,0.6501623400000001,0.88879871,1911.0,center,0.23863636999999993,6,E3
35993,Economics-1911-0,11,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,6,E3
35994,Economics-1911-0,12,0.098620132,0.10876624,1911.0,top,0.010146108000000001,8,E3
35995,Economics-1911-0,12,0.099025972,0.10998376,1911.0,top,0.010957787999999996,8,E3
35996,Economics-1911-0,12,0.13392857,0.18587662,1911.0,center,0.051948049999999996,8,E3
35997,Economics-1911-0,12,0.18871753,0.37012988,1911.0,center,0.18141235000000003,8,E3
35998,Economics-1911-0,12,0.37337664,0.59131491,1911.0,center,0.21793827000000005,8,E3
35999,Economics-1911-0,12,0.5945617,0.70292211,1911.0,center,0.10836041000000007,8,E3
36000,Economics-1911-0,12,0.70292211,0.8867694700000001,1911.0,center,0.18384736000000002,8,E3
36001,Economics-1911-0,12,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,8,E3
36002,Economics-1911-0,13,0.099025972,0.11688311,1911.0,top,0.017857137999999995,7,E3
36003,Economics-1911-0,13,0.13352273,0.20779221,1911.0,center,0.07426948,7,E3
36004,Economics-1911-0,13,0.21022727,0.46590909,1911.0,center,0.25568182000000006,7,E3
36005,Economics-1911-0,13,0.46834415,0.53977275,1911.0,center,0.07142860000000001,7,E3
36006,Economics-1911-0,13,0.54261363,0.6854707600000001,1911.0,center,0.1428571300000001,7,E3
36007,Economics-1911-0,13,0.68952924,0.88879871,1911.0,center,0.19926946999999995,7,E3
36008,Economics-1911-0,13,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,7,E3
36009,Economics-1911-0,14,0.10146104,0.11079545,1911.0,top,0.009334410000000001,7,E3
36010,Economics-1911-0,14,0.1010552,0.11241883,1911.0,top,0.01136363,7,E3
36011,Economics-1911-0,14,0.13555194,0.1875,1911.0,center,0.05194805999999999,7,E3
36012,Economics-1911-0,14,0.19480519000000002,0.20251623,1911.0,center,0.007711039999999975,7,E3
36013,Economics-1911-0,14,0.20779221,0.72159094,1911.0,center,0.51379873,7,E3
36014,Economics-1911-0,14,0.72443181,0.88717532,1911.0,center,0.16274350999999998,7,E3
36015,Economics-1911-0,14,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,7,E3
36016,Economics-1911-0,15,0.10024351000000001,0.11688311,1911.0,top,0.01663959999999999,8,E3
36017,Economics-1911-0,15,0.10267857,0.11323052,1911.0,top,0.010551950000000004,8,E3
36018,Economics-1911-0,15,0.13636364,0.20698053,1911.0,center,0.07061688999999999,8,E3
36019,Economics-1911-0,15,0.20860389000000001,0.30073053,1911.0,center,0.09212663999999998,8,E3
36020,Economics-1911-0,15,0.30235389,0.42897728,1911.0,center,0.12662339,8,E3
36021,Economics-1911-0,15,0.43222404000000003,0.72321427,1911.0,center,0.29099023,8,E3
36022,Economics-1911-0,15,0.7260552,0.89001626,1911.0,center,0.16396106,8,E3
36023,Economics-1911-0,15,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,8,E3
36024,Economics-1911-0,16,0.096185066,0.10633117,1911.0,top,0.010146104000000003,7,E3
36025,Economics-1911-0,16,0.096185066,0.10714286,1911.0,top,0.010957794000000007,7,E3
36026,Economics-1911-0,16,0.1286526,0.22037338,1911.0,center,0.09172078,7,E3
36027,Economics-1911-0,16,0.22037338,0.53287339,1911.0,center,0.31250001,7,E3
36028,Economics-1911-0,16,0.53571427,0.77272725,1911.0,center,0.23701297999999993,7,E3
36029,Economics-1911-0,16,0.7739448,0.8839286,1911.0,center,0.10998379999999996,7,E3
36030,Economics-1911-0,16,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,7,E3
36031,Economics-1911-0,17,0.09740259500000001,0.11607143,1911.0,top,0.018668834999999995,5,E3
36032,Economics-1911-0,17,0.13474026,0.53774351,1911.0,center,0.40300325,5,E3
36033,Economics-1911-0,17,0.53896105,0.68506491,1911.0,center,0.14610385999999997,5,E3
36034,Economics-1911-0,17,0.6875,0.88839287,1911.0,center,0.20089287,5,E3
36035,Economics-1911-0,17,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,5,E3
36036,Economics-1911-0,18,0.10511363,0.11647727000000001,1911.0,top,0.011363640000000008,7,E3
36037,Economics-1911-0,18,0.10633117,0.11728896,1911.0,top,0.010957789999999995,7,E3
36038,Economics-1911-0,18,0.13920455,0.33969155,1911.0,center,0.200487,7,E3
36039,Economics-1911-0,18,0.34131494,0.39691558,1911.0,center,0.05560063999999998,7,E3
36040,Economics-1911-0,18,0.39772728,0.8376623400000001,1911.0,center,0.43993506000000004,7,E3
36041,Economics-1911-0,18,0.83887988,0.8896104100000001,1911.0,center,0.05073053000000005,7,E3
36042,Economics-1911-0,18,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,7,E3
36043,Economics-1911-0,19,0.10227273,0.11728896,1911.0,top,0.015016229999999992,7,E3
36044,Economics-1911-0,19,0.10349026,0.11363637,1911.0,top,0.01014611,7,E3
36045,Economics-1911-0,19,0.13311689000000002,0.27719155,1911.0,center,0.14407466,7,E3
36046,Economics-1911-0,19,0.27922079,0.42694804000000003,1911.0,center,0.14772725000000003,7,E3
36047,Economics-1911-0,19,0.42938313,0.7573052,1911.0,center,0.32792207,7,E3
36048,Economics-1911-0,19,0.75933444,0.88717532,1911.0,center,0.12784087999999993,7,E3
36049,Economics-1911-0,19,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,7,E3
36050,Economics-1911-0,20,0.10308442,0.11201299,1911.0,top,0.00892857000000001,7,E3
36051,Economics-1911-0,20,0.10308442,0.11444806,1911.0,top,0.011363640000000008,7,E3
36052,Economics-1911-0,20,0.13555194,0.35470778000000003,1911.0,center,0.21915584000000002,7,E3
36053,Economics-1911-0,20,0.35754871,0.79504871,1911.0,center,0.4375,7,E3
36054,Economics-1911-0,20,0.79788959,0.87134743,1911.0,center,0.07345784,7,E3
36055,Economics-1911-0,20,0.87337661,0.88839287,1911.0,center,0.015016260000000003,7,E3
36056,Economics-1911-0,20,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,7,E3
36057,Economics-1911-0,21,0.1010552,0.11769479999999999,1911.0,top,0.01663959999999999,7,E3
36058,Economics-1911-0,21,0.13676947,0.18952923,1911.0,center,0.05275975999999999,7,E3
36059,Economics-1911-0,21,0.19237013,0.37337664,1911.0,center,0.18100650999999998,7,E3
36060,Economics-1911-0,21,0.37784091000000003,0.61485392,1911.0,center,0.23701301000000002,7,E3
36061,Economics-1911-0,21,0.6172889500000001,0.77962661,1911.0,center,0.16233765999999994,7,E3
36062,Economics-1911-0,21,0.7812500000000001,0.89245129,1911.0,center,0.1112012899999999,7,E3
36063,Economics-1911-0,21,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,7,E3
36064,Economics-1911-0,22,0.10186689,0.11120129999999999,1911.0,top,0.009334409999999987,9,E3
36065,Economics-1911-0,22,0.10146104,0.11282468,1911.0,top,0.011363639999999994,9,E3
36066,Economics-1911-0,22,0.13108766,0.22362013,1911.0,center,0.09253247,9,E3
36067,Economics-1911-0,22,0.22524351,0.33198053,1911.0,center,0.10673701999999999,9,E3
36068,Economics-1911-0,22,0.33482143000000003,0.48336038000000003,1911.0,center,0.14853895,9,E3
36069,Economics-1911-0,22,0.48295453,0.5726460800000001,1911.0,center,0.08969155000000006,9,E3
36070,Economics-1911-0,22,0.57386363,0.84862012,1911.0,center,0.27475649,9,E3
36071,Economics-1911-0,22,0.84902596,0.88920456,1911.0,center,0.040178600000000064,9,E3
36072,Economics-1911-0,22,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,9,E3
36073,Economics-1911-0,23,0.10267857,0.11769479999999999,1911.0,top,0.015016229999999992,8,E3
36074,Economics-1911-0,23,0.13798702000000002,0.19034091,1911.0,center,0.052353889999999986,8,E3
36075,Economics-1911-0,23,0.19074675,0.30275974,1911.0,center,0.11201299,8,E3
36076,Economics-1911-0,23,0.30357143000000003,0.46631494,1911.0,center,0.16274350999999998,8,E3
36077,Economics-1911-0,23,0.46996754,0.59212661,1911.0,center,0.12215906999999998,8,E3
36078,Economics-1911-0,23,0.59902596,0.77759743,1911.0,center,0.17857147000000007,8,E3
36079,Economics-1911-0,23,0.78327924,0.89163959,1911.0,center,0.10836035,8,E3
36080,Economics-1911-0,23,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,8,E3
36081,Economics-1911-0,24,0.10186689,0.11120129999999999,1911.0,top,0.009334409999999987,7,E3
36082,Economics-1911-0,24,0.1010552,0.11201299,1911.0,top,0.010957790000000009,7,E3
36083,Economics-1911-0,24,0.13230519,0.22362013,1911.0,center,0.09131494000000001,7,E3
36084,Economics-1911-0,24,0.22402598,0.37053569999999997,1911.0,center,0.14650971999999995,7,E3
36085,Economics-1911-0,24,0.30397728,0.31087664,1911.0,center,0.0068993599999999655,7,E3
36086,Economics-1911-0,24,0.3741883,0.88879871,1911.0,center,0.51461041,7,E3
36087,Economics-1911-0,24,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,7,E3
36088,Economics-1911-0,25,0.095779218,0.11525974,1911.0,top,0.019480522,6,E3
36089,Economics-1911-0,25,0.098620132,0.10917208,1911.0,top,0.010551948000000005,6,E3
36090,Economics-1911-0,25,0.13149351,0.22159091,1911.0,center,0.0900974,6,E3
36091,Economics-1911-0,25,0.22280844,0.36972404000000003,1911.0,center,0.14691560000000004,6,E3
36092,Economics-1911-0,25,0.37094155,0.73701298,1911.0,center,0.36607143000000003,6,E3
36093,Economics-1911-0,25,0.9667207600000001,0.98985392,1911.0,btm,0.023133159999999986,6,E3
36094,Economics-1894-0,0,0.11622176000000001,0.13182752,1894.0,center,0.015605759999999996,12,E2
36095,Economics-1894-0,0,0.13716632,0.14907597,1894.0,center,0.011909649999999994,12,E2
36096,Economics-1894-0,0,0.17987679,0.18932238,1894.0,center,0.009445590000000004,12,E2
36097,Economics-1894-0,0,0.20164271,0.212731,1894.0,center,0.01108829,12,E2
36098,Economics-1894-0,0,0.2238193,0.23819302,1894.0,center,0.014373720000000006,12,E2
36099,Economics-1894-0,0,0.2386037,0.2476386,1894.0,center,0.009034899999999985,12,E2
36100,Economics-1894-0,0,0.26119095000000003,0.27392197,1894.0,center,0.012731019999999982,12,E2
36101,Economics-1894-0,0,0.28788501,0.30143738000000003,1894.0,center,0.013552370000000036,12,E2
36102,Economics-1894-0,0,0.32977414,0.39055443,1894.0,center,0.060780290000000015,12,E2
36103,Economics-1894-0,0,0.89733058,0.91088295,1894.0,center,0.01355236999999998,12,E2
36104,Economics-1894-0,0,0.83613962,0.85749489,1894.0,center,0.021355270000000037,12,E2
36105,Economics-1894-0,0,0.93716633,0.9634497200000001,1894.0,btm,0.026283390000000018,12,E2
36106,Economics-1894-0,1,0.19163242,0.20321254,1894.0,center,0.01158012,3,E2
36107,Economics-1894-0,1,0.22002241,0.8165857200000001,1894.0,center,0.5965633100000001,3,E2
36108,Economics-1894-0,1,0.9166978,0.95218527,1894.0,btm,0.035487469999999965,3,E2
36109,Economics-1894-0,2,0.12140456000000001,0.13036981,1894.0,center,0.008965249999999994,5,E2
36110,Economics-1894-0,2,0.12177811000000001,0.13149047,1894.0,center,0.00971235999999999,5,E2
36111,Economics-1894-0,2,0.14979455,0.82032126,1894.0,center,0.6705267100000001,5,E2
36112,Economics-1894-0,2,0.53007096,0.53268582,1894.0,center,0.0026148599999999966,5,E2
36113,Economics-1894-0,2,0.9166978,0.95218527,1894.0,btm,0.035487469999999965,5,E2
36114,Economics-1894-0,3,0.12177811000000001,0.13074337,1894.0,center,0.008965259999999989,6,E2
36115,Economics-1894-0,3,0.121031,0.13149047,1894.0,center,0.010459469999999998,6,E2
36116,Economics-1894-0,3,0.15091521,0.72506535,1894.0,center,0.5741501400000001,6,E2
36117,Economics-1894-0,3,0.72880089,0.81882703,1894.0,center,0.09002613999999998,6,E2
36118,Economics-1894-0,3,0.9166978,0.92566305,1894.0,btm,0.008965250000000036,6,E2
36119,Economics-1894-0,3,0.9293986,0.95218527,1894.0,btm,0.02278667000000001,6,E2
36120,Economics-1894-0,4,0.12177811000000001,0.13074337,1894.0,center,0.008965259999999989,8,E2
36121,Economics-1894-0,4,0.28875607000000003,0.29099739,1894.0,center,0.002241319999999991,8,E2
36122,Economics-1894-0,4,0.12215167,0.13111693,1894.0,center,0.008965259999999989,8,E2
36123,Economics-1894-0,4,0.11804259,0.13746731,1894.0,center,0.019424720000000006,8,E2
36124,Economics-1894-0,4,0.15091521,0.74561077,1894.0,center,0.59469556,8,E2
36125,Economics-1894-0,4,0.74785209,0.81882703,1894.0,center,0.07097494000000004,8,E2
36126,Economics-1894-0,4,0.9166978,0.92566305,1894.0,btm,0.008965250000000036,8,E2
36127,Economics-1894-0,4,0.9293986,0.95218527,1894.0,btm,0.02278667000000001,8,E2
36128,Economics-1894-0,5,0.11430706,0.12401942,1894.0,center,0.009712360000000003,7,E2
36129,Economics-1894-0,5,0.11243929999999999,0.12514009,1894.0,center,0.012700790000000017,7,E2
36130,Economics-1894-0,5,0.14157639,0.62457973,1894.0,center,0.48300334,7,E2
36131,Economics-1894-0,5,0.64512515,0.7564438,1894.0,center,0.11131864999999996,7,E2
36132,Economics-1894-0,5,0.76877099,0.79491967,1894.0,center,0.026148679999999924,7,E2
36133,Economics-1894-0,5,0.80052298,0.82741874,1894.0,center,0.026895760000000046,7,E2
36134,Economics-1894-0,5,0.9166978,0.95218527,1894.0,btm,0.035487469999999965,7,E2
36135,Economics-1894-0,6,0.11542772,0.12401942,1894.0,center,0.008591700000000008,7,E2
36136,Economics-1894-0,6,0.11617482,0.12551363000000001,1894.0,center,0.009338810000000017,7,E2
36137,Economics-1894-0,6,0.14381771000000002,0.5338065,1894.0,center,0.38998879,7,E2
36138,Economics-1894-0,6,0.55435187,0.7736272200000001,1894.0,center,0.2192753500000001,7,E2
36139,Economics-1894-0,6,0.78931642,0.82928652,1894.0,center,0.03997010000000001,7,E2
36140,Economics-1894-0,6,0.9166978,0.92566305,1894.0,btm,0.008965250000000036,7,E2
36141,Economics-1894-0,6,0.9293986,0.95218527,1894.0,btm,0.02278667000000001,7,E2
36142,Economics-1894-0,7,0.11878969,0.12775496,1894.0,center,0.008965269999999997,8,E2
36143,Economics-1894-0,7,0.11841614,0.12850206,1894.0,center,0.010085919999999998,8,E2
36144,Economics-1894-0,7,0.14717968,0.34889802000000003,1894.0,center,0.20171834000000002,8,E2
36145,Economics-1894-0,7,0.36570787,0.46918193,1894.0,center,0.10347406000000003,8,E2
36146,Economics-1894-0,7,0.48636535000000003,0.6141203,1894.0,center,0.12775494999999992,8,E2
36147,Economics-1894-0,7,0.6167351600000001,0.82330966,1894.0,center,0.2065745,8,E2
36148,Economics-1894-0,7,0.9166978,0.92566305,1894.0,btm,0.008965250000000036,8,E2
36149,Economics-1894-0,7,0.9293986,0.95218527,1894.0,btm,0.02278667000000001,8,E2
36150,Economics-1894-0,8,0.12140456000000001,0.13036981,1894.0,center,0.008965249999999994,7,E2
36151,Economics-1894-0,8,0.12177811000000001,0.13036981,1894.0,center,0.008591699999999994,7,E2
36152,Economics-1894-0,8,0.15128876,0.33320883,1894.0,center,0.18192007000000002,7,E2
36153,Economics-1894-0,8,0.33545014,0.79716098,1894.0,center,0.46171084,7,E2
36154,Economics-1894-0,8,0.72917444,0.73365706,1894.0,center,0.004482619999999993,7,E2
36155,Economics-1894-0,8,0.80351138,0.81845349,1894.0,center,0.014942110000000008,7,E2
36156,Economics-1894-0,8,0.9166978,0.95218527,1894.0,btm,0.035487469999999965,7,E2
36157,Economics-1894-0,9,0.12215167,0.13111693,1894.0,center,0.008965259999999989,6,E2
36158,Economics-1894-0,9,0.12215167,0.13223758,1894.0,center,0.01008590999999999,6,E2
36159,Economics-1894-0,9,0.15128876,0.4646993,1894.0,center,0.31341054,6,E2
36160,Economics-1894-0,9,0.48711243,0.81882703,1894.0,center,0.3317146,6,E2
36161,Economics-1894-0,9,0.9166978,0.92566305,1894.0,btm,0.008965250000000036,6,E2
36162,Economics-1894-0,9,0.9293986,0.95218527,1894.0,btm,0.02278667000000001,6,E2
36163,Economics-1894-0,10,0.121031,0.13036981,1894.0,center,0.009338810000000003,5,E2
36164,Economics-1894-0,10,0.12140456000000001,0.13074337,1894.0,center,0.009338809999999989,5,E2
36165,Economics-1894-0,10,0.15054165,0.81882703,1894.0,center,0.66828538,5,E2
36166,Economics-1894-0,10,0.9166978,0.92566305,1894.0,btm,0.008965250000000036,5,E2
36167,Economics-1894-0,10,0.9293986,0.95218527,1894.0,btm,0.02278667000000001,5,E2
36168,Economics-1894-0,11,0.11057153,0.11991034,1894.0,top,0.009338810000000003,6,E2
36169,Economics-1894-0,11,0.11057153,0.121031,1894.0,center,0.010459469999999998,6,E2
36170,Economics-1894-0,11,0.14008218,0.36047813,1894.0,center,0.22039595,6,E2
36171,Economics-1894-0,11,0.36421368,0.59955174,1894.0,center,0.23533806000000002,6,E2
36172,Economics-1894-0,11,0.60627568,0.82853943,1894.0,center,0.22226374999999998,6,E2
36173,Economics-1894-0,11,0.9166978,0.95218527,1894.0,btm,0.035487469999999965,6,E2
36174,Economics-1894-0,12,0.11206575,0.121031,1894.0,center,0.008965249999999994,7,E2
36175,Economics-1894-0,12,0.11057153,0.12177811000000001,1894.0,center,0.011206580000000008,7,E2
36176,Economics-1894-0,12,0.14045574,0.7911841900000001,1894.0,center,0.6507284500000001,7,E2
36177,Economics-1894-0,12,0.7766156200000001,0.78184533,1894.0,center,0.005229709999999943,7,E2
36178,Economics-1894-0,12,0.79491967,0.82816583,1894.0,center,0.033246160000000025,7,E2
36179,Economics-1894-0,12,0.9166978,0.92566305,1894.0,btm,0.008965250000000036,7,E2
36180,Economics-1894-0,12,0.9293986,0.95218527,1894.0,btm,0.02278667000000001,7,E2
36181,Economics-1894-0,13,0.11169219,0.12065745,1894.0,center,0.008965260000000003,7,E2
36182,Economics-1894-0,13,0.11057153,0.12215167,1894.0,center,0.011580140000000003,7,E2
36183,Economics-1894-0,13,0.14194994,0.30257753,1894.0,center,0.16062759,7,E2
36184,Economics-1894-0,13,0.42809114000000004,0.42995891,1894.0,center,0.0018677699999999908,7,E2
36185,Economics-1894-0,13,0.30892789,0.6604407999999999,1894.0,center,0.35151290999999996,7,E2
36186,Economics-1894-0,13,0.6638027400000001,0.82853943,1894.0,center,0.1647366899999999,7,E2
36187,Economics-1894-0,13,0.9166978,0.95218527,1894.0,btm,0.035487469999999965,7,E2
36188,Economics-1894-0,14,0.11243929999999999,0.12140456000000001,1894.0,center,0.008965260000000017,39,E2
36189,Economics-1894-0,14,0.11355995,0.12177811000000001,1894.0,center,0.008218160000000002,39,E2
36190,Economics-1894-0,14,0.14008218,0.66156143,1894.0,center,0.5214792500000001,39,E2
36191,Economics-1894-0,14,0.66940606,0.71908855,1894.0,center,0.049682490000000024,39,E2
36192,Economics-1894-0,14,0.73328352,0.74112815,1894.0,center,0.007844630000000019,39,E2
36193,Economics-1894-0,14,0.74747854,0.7549495700000001,1894.0,center,0.007471030000000045,39,E2
36194,Economics-1894-0,14,0.76092643,0.76802391,1894.0,center,0.007097479999999989,39,E2
36195,Economics-1894-0,14,0.7740007600000001,0.78109825,1894.0,center,0.007097489999999929,39,E2
36196,Economics-1894-0,14,0.7870750999999999,0.79454613,1894.0,center,0.007471030000000045,39,E2
36197,Economics-1894-0,14,0.7194621,0.72880089,1894.0,center,0.009338790000000041,39,E2
36198,Economics-1894-0,14,0.72132987,0.73066866,1894.0,center,0.00933878999999993,39,E2
36199,Economics-1894-0,14,0.73440421,0.74187523,1894.0,center,0.007471019999999995,39,E2
36200,Economics-1894-0,14,0.73515129,0.74187523,1894.0,center,0.006723939999999984,39,E2
